repo_type,catalog_tier,rank,name,slug,active_installs,rating_pct,rating_5star,editor_support,last_updated,homepage,github_url,wp_url,total_known_vulns,unpatched_vulns,max_cvss,max_cvss_vuln,max_cvss_severity,vuln_types,top_cwes,latest_vuln_date,sample_vuln_titles,tags,download_url,requires_wp,tested_up_to,github_repo_type,num_ratings,parent_theme
theme,poor,130,Mega Store Woocommerce,mega-store-woocommerce,100,20,1.0,Gutenberg-ready,2026-03-23,https://wordpress.org/themes/mega-store-woocommerce/,,https://wordpress.org/themes/mega-store-woocommerce/,1,1,5.3,,Medium,,CWE-862,2026-02-19,,"Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Featured image header, Featured images, Flexible header, Food & drink, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Photography, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,
theme,poor,131,Ogma,ogma,100,60,3.0,Classic,2025-06-12,https://wordpress.org/themes/ogma/,,https://wordpress.org/themes/ogma/,0,0,,,,,,,,"Blog, Custom background, Custom header, Custom logo, Custom menu, Entertainment, Featured images, Footer widgets, Four columns, Full width template, Left sidebar, News, One column, RTL language support, Right sidebar, Threaded comments, Three columns, Translation ready, Two columns",,,,,2,
theme,poor,132,Aster Storefront,aster-storefront,100,20,1.0,Classic,2026-03-24,https://wordpress.org/themes/aster-storefront/,,https://wordpress.org/themes/aster-storefront/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Featured images, Flexible header, Footer widgets, Full width template, Grid layout, Left sidebar, One column, Portfolio, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Translation ready, Two columns",,,,,3,
theme,poor,133,Hotel Booking Lite,hotel-booking-lite,100,60,3.0,Gutenberg-ready,2026-03-18,https://wordpress.org/themes/hotel-booking-lite/,,https://wordpress.org/themes/hotel-booking-lite/,0,0,,,,,,,,"Block editor styles, Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, Editor style, Featured images, Flexible header, Footer widgets, Full width template, Grid layout, Left sidebar, One column, Photography, Portfolio, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Two columns, Wide blocks",,,,,2,
theme,poor,134,Novel Writer,novel-writer,100,20,1.0,FSE,2026-03-23,https://wordpress.org/themes/novel-writer/,,https://wordpress.org/themes/novel-writer/,0,0,,,,,,,,"Block editor patterns, Block editor styles, Block themes, Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, Editor style, Featured images, Full width template, Grid layout, Left sidebar, News, One column, Portfolio, RTL language support, Right sidebar, Sticky post, Style variations, Template editing, Threaded comments, Translation ready, Two columns, Wide blocks",,,,,1,
theme,poor,135,Car Repair,car-repair,100,20,1.0,Gutenberg-ready,2026-03-09,https://wordpress.org/themes/car-repair/,,https://wordpress.org/themes/car-repair/,0,0,,,,,,,,"Block editor styles, Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Featured image header, Featured images, Flexible header, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Photography, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,automobile-hub
theme,poor,136,Beauty Hair Salon,beauty-hair-salon,100,20,1.0,Gutenberg-ready,2026-03-04,https://wordpress.org/themes/beauty-hair-salon/,,https://wordpress.org/themes/beauty-hair-salon/,0,0,,,,,,,,"Block editor styles, Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, Editor style, Featured image header, Featured images, Flexible header, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Photography, Portfolio, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,beauty-salon-spa
theme,poor,137,Classic Bakery,classic-bakery,100,60,3.0,Gutenberg-ready,2026-03-11,https://wordpress.org/themes/classic-bakery/,,https://wordpress.org/themes/classic-bakery/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Featured images, Flexible header, Food & drink, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,2,
theme,poor,138,Ovation Health Blog,ovation-health-blog,100,20,1.0,Gutenberg-ready,2026-02-09,https://wordpress.org/themes/ovation-health-blog/,,https://wordpress.org/themes/ovation-health-blog/,0,0,,,,,,,,"Block editor styles, Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, Editor style, Featured image header, Featured images, Flexible header, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Photography, Portfolio, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,ovation-blog
theme,poor,139,Bakery Cafe,bakery-cafe,100,20,1.0,Gutenberg-ready,2026-03-26,https://wordpress.org/themes/bakery-cafe/,,https://wordpress.org/themes/bakery-cafe/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Featured image header, Featured images, Flexible header, Food & drink, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,
theme,poor,140,Unos News,unos-news,100,60,3.0,Gutenberg-ready,2026-01-07,https://wordpress.org/themes/unos-news/,,https://wordpress.org/themes/unos-news/,0,0,,,,,,,,"Block editor styles, Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, Entertainment, Featured images, Footer widgets, Full width template, Grid layout, Left sidebar, Microformats, News, One column, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,2,unos
theme,poor,141,Art Gallery Museum,art-gallery-museum,100,20,1.0,Gutenberg-ready,2026-03-14,https://wordpress.org/themes/art-gallery-museum/,,https://wordpress.org/themes/art-gallery-museum/,0,0,,,,,,,,"Block editor patterns, Block editor styles, Custom background, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Featured images, Flexible header, Footer widgets, Full width template, Grid layout, Left sidebar, One column, Photography, Portfolio, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Two columns, Wide blocks",,,,,1,
theme,poor,142,Blakely Light,blakely-light,100,20,1.0,Gutenberg-compatible,2025-12-09,https://wordpress.org/themes/blakely-light/,,https://wordpress.org/themes/blakely-light/,0,0,,,,,,,,"Blog, Custom background, Custom header, Custom logo, Custom menu, Editor style, Entertainment, Featured image header, Featured images, Flexible header, Footer widgets, Grid layout, Microformats, One column, Portfolio, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Translation ready, Two columns",,,,,1,blakely
theme,poor,143,Medical Clinic Lite,medical-clinic-lite,100,40,2.0,Gutenberg-ready,2026-03-24,https://wordpress.org/themes/medical-clinic-lite/,,https://wordpress.org/themes/medical-clinic-lite/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, Editor style, Education, Featured images, Flexible header, Food & drink, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,
theme,poor,144,Elemento IT Solutions,elemento-it-solutions,100,20,1.0,Gutenberg-ready,2026-03-27,https://wordpress.org/themes/elemento-it-solutions/,,https://wordpress.org/themes/elemento-it-solutions/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, Editor style, Education, Featured images, Flexible header, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Portfolio, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,
theme,poor,145,Psychologist Therapy,psychologist-therapy,100,40,2.0,Gutenberg-ready,2026-03-22,https://wordpress.org/themes/psychologist-therapy/,,https://wordpress.org/themes/psychologist-therapy/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, Editor style, Education, Featured image header, Featured images, Food & drink, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Post formats, Right sidebar, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,
theme,poor,146,Computer Repair Shop,computer-repair-shop,100,60,3.0,Gutenberg-compatible,2026-03-09,https://wordpress.org/themes/computer-repair-shop/,,https://wordpress.org/themes/computer-repair-shop/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Featured images, Flexible header, Footer widgets, Full width template, Grid layout, Left sidebar, One column, Portfolio, Right sidebar, Sticky post, Theme options, Threaded comments, Two columns",,,,,2,
theme,poor,147,Internet Provider,internet-provider,100,60,3.0,Gutenberg-ready,2026-02-26,https://wordpress.org/themes/internet-provider/,,https://wordpress.org/themes/internet-provider/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Education, Featured images, Flexible header, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,2,
theme,poor,148,Secure,secure,100,20,1.0,Classic,2025-06-30,https://wordpress.org/themes/secure/,,https://wordpress.org/themes/secure/,0,0,,,,,,,,"Blog, Custom background, Custom header, Custom logo, Custom menu, E-commerce, Featured images, Full width template, One column, Right sidebar, Theme options, Threaded comments, Two columns",,,,,1,
theme,poor,149,Palm Healing Lite,palm-healing-lite,100,40,2.0,Gutenberg-compatible,2026-03-04,https://wordpress.org/themes/palm-healing-lite/,,https://wordpress.org/themes/palm-healing-lite/,0,0,,,,,,,,"Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Featured images, Footer widgets, Full width template, Portfolio, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Translation ready, Two columns",,,,,1,
theme,poor,150,Educational Zone,educational-zone,100,60,3.0,Gutenberg-ready,2026-03-10,https://wordpress.org/themes/educational-zone/,,https://wordpress.org/themes/educational-zone/,0,0,,,,,,,,"Block editor styles, Blog, Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Education, Featured image header, Featured images, Flexible header, Footer widgets, Full width template, Grid layout, Left sidebar, One column, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Two columns, Wide blocks",,,,,2,
theme,poor,151,Almighty,almighty,100,60,3.0,Classic,2026-02-15,https://wordpress.org/themes/almighty/,,https://wordpress.org/themes/almighty/,0,0,,,,,,,,"Blog, Custom background, Custom logo, Custom menu, Entertainment, Featured image header, Featured images, Left sidebar, News, RTL language support, Right sidebar, Threaded comments, Translation ready, Two columns",,,,,1,
theme,poor,152,Restaurant Food Delivery,restaurant-food-delivery,100,60,3.0,Gutenberg-ready,2026-03-22,https://wordpress.org/themes/restaurant-food-delivery/,,https://wordpress.org/themes/restaurant-food-delivery/,0,0,,,,,,,,"Custom background, Custom colors, Custom header, Custom logo, Custom menu, E-commerce, Editor style, Featured image header, Featured images, Flexible header, Food & drink, Footer widgets, Four columns, Full width template, Grid layout, Left sidebar, One column, Photography, Post formats, RTL language support, Right sidebar, Sticky post, Theme options, Threaded comments, Three columns, Translation ready, Two columns, Wide blocks",,,,,1,
theme,poor,153,TA Newspaper,ta-newspaper,100,60,3.0,Classic,2025-03-28,https://wordpress.org/themes/ta-newspaper/,,https://wordpress.org/themes/ta-newspaper/,0,0,,,,,,,,"Blog, Custom background, Custom header, Custom logo, Custom menu, Education, Featured images, Grid layout, Left sidebar, News, Right sidebar, Threaded comments, Three columns, Translation ready, Two columns",,,,,1,
theme,poor,154,Belleza,belleza,100,40,2.0,Classic,2025-05-14,https://wordpress.org/themes/belleza/,,https://wordpress.org/themes/belleza/,0,0,,,,,,,,"Blog, Custom background, Custom header, Custom logo, Custom menu, E-commerce, Featured images, Full width template, Portfolio, Right sidebar, Theme options, Threaded comments",,,,,1,
theme,poor,155,Swing Lite,swing-lite,100,60,3.0,Gutenberg-compatible,2025-06-11,https://wordpress.org/themes/swing-lite/,,https://wordpress.org/themes/swing-lite/,6,2,8.8,,High,,CWE-285; CWE-352; CWE-434; CWE-912,2022-04-18,,"Custom colors, Custom logo, Custom menu, E-commerce, Editor style, Featured images, Food & drink, Grid layout, Holiday, Right sidebar, Threaded comments, Translation ready",,,,,2,
